都道府県,地域名,0_常住地による人口（夜間人口）,001_従業も通学もしていない,002_自市区町村で従業・通学,0021_自宅で従業,0022_自宅外の自市区町村で従業・通学,003_他市区町村で従業・通学,0031_自市内他区で従業・通学,0032_県内他市町村で従業・通学,0033_他県で従業・通学,0034_従業・通学市区町村「不詳・外国」,004_従業地・通学地「不詳」,0R1_（再掲）流出人口,1_従業地・通学地による人口（昼間人口）,101_うち他市区町村に常住,1011_自市内他区に常住,1012_県内他市町村に常住,1013_他県に常住,102_うち従業地・通学地「不詳」又は従業・通学市区町村「不詳・外国」で当地に常住している者,1R1_（再掲）流入人口,
千葉県,船橋市,642907,188551,155190,21883,133307,196106,0,78266,114025,3815,103060,192291,542642,92026,0,75830,16196,106875,92026,84.40443
千葉県,館山市,45153,17793,18298,3005,15293,5012,0,4554,350,108,4050,4904,46470,6221,0,6037,184,4158,6221,102.91675
千葉県,木更津市,136166,43229,46275,4974,41301,28514,0,23245,4740,529,18148,27985,133208,25027,0,23731,1296,18677,25027,97.82765
千葉県,松戸市,498232,147578,114987,17756,97231,148075,0,44911,99322,3842,87592,144233,410359,56360,0,39252,17108,91434,56360,82.36304
千葉県,野田市,152638,49996,49950,6668,43282,34111,0,12361,20653,1097,18581,33014,144223,24599,0,10314,14285,19678,24599,94.48696
千葉県,茂原市,86782,32193,26059,3913,22146,20100,0,17503,2271,326,8430,19774,82590,15582,0,15228,354,8756,15582,95.16951
千葉県,成田市,132906,38093,53087,5642,47445,24563,0,19213,4881,469,17163,24094,161969,53157,0,46861,6296,17632,53157,121.86733
千葉県,佐倉市,168743,60270,40750,6079,34671,49451,0,33759,14607,1085,18272,48366,144765,24388,0,23145,1243,19357,24388,85.79023
千葉県,東金市,58219,19657,17452,2995,14457,14707,0,13134,1406,167,6403,14540,57978,14299,0,13685,614,6570,14299,99.58605
千葉県,旭市,63745,21389,26001,6651,19350,12199,0,10597,1407,195,4156,12004,59766,8025,0,7209,816,4351,8025,93.75794
千葉県,習志野市,176197,52544,38073,5571,32502,63298,0,32551,29494,1253,22282,62045,159155,45003,0,37389,7614,23535,45003,90.32787
千葉県,柏市,426468,131907,112838,15458,97380,113049,0,40967,69666,2416,68674,110633,391317,75482,0,52890,22592,71090,75482,91.75765
千葉県,勝浦市,16927,7112,6247,1436,4811,3031,0,2831,149,51,537,2980,16194,2247,0,1949,298,588,2247,95.66964
千葉県,市原市,269524,84769,90786,8069,82717,49868,0,39071,9411,1386,44101,48482,256438,35396,0,33061,2335,45487,35396,95.14477
千葉県,流山市,199849,62763,39733,7172,32561,67006,0,25362,40681,963,30347,66043,157255,23449,0,17534,5915,31310,23449,78.68691
千葉県,八千代市,199498,62614,48396,6243,42153,60164,0,33422,25411,1331,28324,58833,170814,30149,0,27714,2435,29655,30149,85.62191
千葉県,我孫子市,130510,43954,25301,4529,20772,39945,0,17012,22156,777,21310,39168,106108,14766,0,9295,5471,22087,14766,81.30258
千葉県,鴨川市,32116,11261,15352,2548,12804,2935,0,2682,161,92,2568,2843,33281,4008,0,3792,216,2660,4008,103.62748
千葉県,鎌ケ谷市,109932,34826,19818,3638,16180,35773,0,21503,13534,736,19515,35037,88724,13829,0,12734,1095,20251,13829,80.70807
千葉県,君津市,82206,27474,28397,3546,24851,18434,0,16418,1578,438,7901,17996,80600,16390,0,15898,492,8339,16390,98.04637
千葉県,富津市,42465,14631,12451,2592,9859,10479,0,9575,608,296,4904,10183,40178,7896,0,7512,384,5200,7896,94.61439
千葉県,浦安市,171362,40953,42180,6478,35702,57286,0,10510,45866,910,30943,56376,164509,49523,0,29879,19644,31853,49523,96.00086
千葉県,四街道市,93576,33831,18737,2689,16048,28486,0,21938,6192,356,12522,28130,78056,12610,0,12120,490,12878,12610,83.41455
千葉県,袖ケ浦市,63883,20997,17570,2429,15141,18273,0,15533,2456,284,7043,17989,60982,15088,0,14269,819,7327,15088,95.45889
千葉県,八街市,67455,20847,17810,4487,13323,19792,0,17272,1989,531,9006,19261,57212,9018,0,8677,341,9537,9018,84.81506
千葉県,印西市,102609,31964,28290,4413,23877,31018,0,17299,13121,598,11337,30420,92936,20747,0,17473,3274,11935,20747,90.57295
千葉県,白井市,62441,19936,14423,2749,11674,21692,0,13256,8084,352,6390,21340,52208,11107,0,10057,1050,6742,11107,83.61173
千葉県,富里市,49735,14638,12603,3067,9536,15887,0,14139,1396,352,6607,15535,43060,8860,0,8488,372,6959,8860,86.57887
千葉県,南房総市,35831,14959,12731,4360,8371,7219,0,6807,276,136,922,7083,32434,3686,0,3590,96,1058,3686,90.51938
千葉県,匝瑳市,35040,11875,10412,3271,7141,8139,0,7545,382,212,4614,7927,33447,6334,0,6200,134,4826,6334,95.45377
千葉県,香取市,72356,26024,25295,5881,19414,15737,0,10279,5041,417,5300,15320,66671,9635,0,6359,3276,5717,9635,92.14302
千葉県,山武市,48444,17225,13763,4214,9549,13916,0,12653,982,281,3540,13635,43370,8561,0,8409,152,3821,8561,89.52605
千葉県,いすみ市,35544,16383,11112,2478,8634,7598,0,6992,504,102,451,7496,31847,3799,0,3720,79,553,3799,89.59881
千葉県,大網白里市,48129,16455,10091,2470,7621,16338,0,13353,2512,473,5245,15865,36853,4589,0,4516,73,5718,4589,76.5713
千葉県,酒々井町,20745,7438,3735,771,2964,7698,0,6625,972,101,1874,7597,17936,4788,0,4601,187,1975,4788,86.45939
千葉県,栄町,20127,8014,3758,807,2951,7105,0,5784,1251,70,1250,7035,15282,2190,0,1834,356,1320,2190,75.92786
千葉県,神崎町,5816,2321,1184,349,835,1981,0,1575,305,101,330,1880,5060,1124,0,929,195,431,1124,87.00138
千葉県,多古町,13735,4521,4802,1808,2994,3798,0,3553,187,58,614,3740,13957,3962,0,3787,175,672,3962,101.61631
千葉県,東庄町,13228,4953,3728,1407,2321,4077,0,2630,1372,75,470,4002,10916,1690,0,1305,385,545,1690,82.52192
千葉県,九十九里町,14639,5180,3540,1118,2422,4044,0,3701,220,123,1875,3921,12871,2153,0,2125,28,1998,2153,87.92267
千葉県,芝山町,7033,2388,2182,986,1196,1983,0,1848,110,25,480,1958,11332,6257,0,6052,205,505,6257,161.12612
千葉県,横芝光町,22075,7723,6041,1894,4147,6225,0,5708,276,241,2086,5984,19350,3259,0,3210,49,2327,3259,87.65572
千葉県,一宮町,11897,4104,3209,987,2222,3521,0,3009,446,66,1063,3455,10565,2123,0,2097,26,1129,2123,88.8039
千葉県,睦沢町,6760,3009,1348,417,931,2378,0,2234,135,9,25,2369,5663,1272,0,1266,6,34,1272,83.77219
千葉県,長生村,13803,5121,2984,665,2319,4770,0,4352,351,67,928,4703,11307,2207,0,2138,69,995,2207,81.91697
千葉県,白子町,10305,4132,2600,975,1625,3247,0,2996,227,24,326,3223,8556,1474,0,1450,24,350,1474,83.02766
千葉県,長柄町,6721,2979,1480,501,979,2062,0,1922,122,18,200,2044,7191,2514,0,2474,40,218,2514,106.99301
千葉県,長南町,7198,3317,1470,433,1037,2371,0,2262,96,13,40,2358,7188,2348,0,2325,23,53,2348,99.86107
千葉県,大多喜町,8885,3880,2866,594,2272,1897,0,1758,66,73,242,1824,9569,2508,0,2436,72,315,2508,107.69837
千葉県,御宿町,6874,3369,1549,539,1010,1648,0,1502,100,46,308,1602,5942,670,0,654,16,354,670,86.44166
千葉県,鋸南町,6993,2871,2302,810,1492,1695,0,1600,66,29,125,1666,6077,750,0,731,19,154,750,86.90119
東京都,東京都,14047594,3493724,2908221,654317,2253904,3999522,2272922,1156936,494814,74850,3646127,494814,16315279,6192357,2272922,1156936,2762499,3720977,2762499,116.14287
東京都,特別区部,9733276,2240234,1957323,484088,1473235,2748289,2272922,106503,318401,50463,2787430,424904,12346348,5310898,2272922,531957,2506019,2837893,3037976,126.84679
東京都,千代田区,66680,12064,18510,4089,14421,14068,11395,585,1844,244,22038,13824,903780,850924,386222,77480,387222,22282,850924,1355.39892
東京都,中央区,169179,36147,41869,10566,31303,49461,43248,816,4755,642,41702,48819,633390,513030,225145,37112,250773,42344,513030,374.39044
東京都,港区,260486,51775,56044,14097,41947,48329,40510,1350,5780,689,104338,47640,972673,759827,343431,59436,356960,105027,759827,373.40702
東京都,新宿区,349385,64728,62222,15709,46513,74725,63468,3552,6313,1392,147710,73333,793528,517476,217851,87591,212034,149102,517476,227.12137
東京都,文京区,240069,50987,47907,13291,34616,76038,66138,1862,7006,1032,65137,75006,353648,188585,90345,15561,82679,66169,188585,147.31098
東京都,台東区,211444,41864,41487,14799,26688,57075,49350,885,5781,1059,71018,56016,307176,151748,66894,7772,77082,72077,151748,145.27534
東京都,墨田区,272085,61626,55307,15931,39376,87646,76633,1264,8173,1576,67506,86070,281971,95956,47294,3854,44808,69082,95956,103.63342
東京都,江東区,524310,125369,115537,23592,91945,153041,132877,2693,15109,2362,130363,150679,633813,260182,113138,15479,131565,132725,260182,120.88516
東京都,品川区,422488,96507,93003,23340,69663,128536,107917,2348,16308,1963,104442,126573,582156,286241,113759,20689,151793,106405,286241,137.79232
東京都,目黒区,288088,62098,48387,17822,30565,84528,72574,2013,8643,1298,93075,83230,301801,96943,46151,9027,41765,94373,96943,104.76
東京都,大田区,748081,175118,188211,35032,153179,201779,157887,3753,36784,3355,182973,198424,722027,172370,55236,8619,108515,186328,172370,96.51722
東京都,世田谷区,943664,219978,190831,54518,136313,271974,217861,19880,29912,4321,260881,267653,854838,178827,50682,38545,89600,265202,178827,90.58712
東京都,渋谷区,243883,46557,46477,15664,30813,57407,48860,2816,4746,985,93442,56422,551344,363883,160940,47920,155023,94427,363883,226.06906
東京都,中野区,344880,71877,52142,17893,34249,105185,90791,6514,6318,1562,115676,103623,325767,84510,39695,18579,26236,117238,84510,94.45807
東京都,杉並区,591108,135380,104336,32491,71845,184821,151062,20059,11198,2502,166571,182319,498067,89278,37087,31008,21183,169073,89278,84.2599
東京都,豊島区,301599,59962,50251,15468,34783,86227,74053,2579,8184,1411,105159,84816,412070,195287,83731,19001,92555,106570,195287,136.62844
東京都,北区,355213,87143,59564,15078,44486,108523,90059,2300,13973,2191,99983,106332,332018,83137,32365,3865,46907,102174,83137,93.47012
東京都,荒川区,217475,51753,38781,11116,27665,70027,59977,1086,7467,1497,56914,68530,193640,44695,21838,1692,21165,58411,44695,89.04012
東京都,板橋区,584483,141535,111982,22545,89437,157560,131775,3956,18578,3251,173406,154309,523358,93184,37605,5654,49925,176657,93184,89.54204
東京都,練馬区,752608,186177,146884,35605,111279,229774,183178,19036,23287,4273,189773,225501,601359,74252,24530,17901,31821,194046,74252,79.90335
東京都,足立区,695043,168635,141517,27230,114287,168836,133635,2229,28397,4575,216055,164261,619375,88593,29083,2073,57437,220630,88593,89.11319
東京都,葛飾区,453093,124619,91871,19746,72125,132681,107645,1667,20107,3262,103922,129419,376832,53158,23508,1115,28535,107184,53158,83.1688
東京都,江戸川区,697932,168335,154203,28466,125737,200048,162029,3260,29738,5021,175346,195027,571717,68812,26392,1984,40436,180367,68812,81.91586
東京都,八王子市,579355,176138,171903,20494,151409,121449,0,97787,21215,2447,109865,119002,574070,113717,0,70001,43716,112312,113717,99.08778
東京都,立川市,183581,51822,39165,6461,32704,50257,0,45271,4166,820,42337,49437,207832,73688,0,60997,12691,43157,73688,113.20997
東京都,武蔵野市,150149,38559,28550,8331,20219,47718,0,44308,2778,632,35322,47086,162221,59158,0,47735,11423,35954,59158,108.04001
東京都,三鷹市,195391,50287,38184,9544,28640,60981,0,56472,3387,1122,45939,59859,175413,39881,0,32650,7231,47061,39881,89.77537
東京都,青梅市,133535,44755,33306,4660,28646,32472,0,27806,3861,805,23002,31667,120804,18936,0,14304,4632,23807,18936,90.46617
東京都,府中市,262790,71639,64592,10269,54323,76264,0,67351,7516,1397,50295,74867,249891,61968,0,46224,15744,51692,61968,95.09152
東京都,昭島市,113949,34266,25999,3567,22432,34725,0,31283,2614,828,18959,33897,105988,25936,0,22308,3628,19787,25936,93.01354
東京都,調布市,242614,60110,47373,10765,36608,73762,0,67233,5388,1141,61369,72621,215825,45832,0,35559,10273,62510,45832,88.95818
東京都,町田市,431079,132648,102235,16627,85608,120706,0,61814,56410,2482,75490,118224,389137,76282,0,19532,56750,77972,76282,90.27046
東京都,小金井市,126074,32908,21977,5622,16355,43082,0,39853,2558,671,28107,42411,110012,26349,0,20674,5675,28778,26349,87.25986
東京都,小平市,198739,54710,37841,7425,30416,58719,0,52845,5008,866,47469,57853,176977,36091,0,27550,8541,48335,36091,89.04996
東京都,日野市,190435,53219,37541,5914,31627,57646,0,51986,4700,960,42029,56686,168522,34773,0,27377,7396,42989,34773,88.49319
東京都,東村山市,151815,46425,28525,5441,23084,47997,0,39438,7410,1149,28868,46848,124202,19235,0,12605,6630,30017,19235,81.81142
東京都,国分寺市,129242,34416,20857,5467,15390,45068,0,40654,3713,701,28901,44367,110258,25383,0,19587,5796,29602,25383,85.31128
東京都,国立市,77130,21088,14587,3392,11195,26315,0,23553,2268,494,15140,25821,73548,22239,0,17902,4337,15634,22239,95.35589
東京都,福生市,56414,15267,9855,1772,8083,16547,0,15021,1182,344,14745,16203,51695,11484,0,10224,1260,15089,11484,91.63506
東京都,狛江市,84772,23406,14272,4330,9942,30630,0,26139,3809,682,16464,29948,62979,8155,0,5500,2655,17146,8155,74.29222
東京都,東大和市,83901,27342,16316,2954,13362,27856,0,24821,2396,639,12387,27217,67364,10680,0,9308,1372,13026,10680,80.28987
東京都,清瀬市,76208,24459,13789,2838,10951,23350,0,17252,5539,559,14610,22791,65931,12514,0,6819,5695,15169,12514,86.51454
東京都,東久留米市,115271,36976,21619,4508,17111,35541,0,30028,4586,927,21135,34614,95619,14962,0,10351,4611,22062,14962,82.95148
東京都,武蔵村山市,70829,19868,14428,2165,12263,17449,0,15209,1516,724,19084,16725,67567,13463,0,11947,1516,19808,13463,95.39454
東京都,多摩市,146951,46341,32252,5381,26871,44708,0,37698,6135,875,23650,43833,146247,43129,0,29444,13685,24525,43129,99.52093
東京都,稲城市,93151,26438,18533,4020,14513,33121,0,25300,7223,598,15059,32523,74976,14348,0,8646,5702,15657,14348,80.48867
東京都,羽村市,54326,16964,11790,1697,10093,17195,0,15405,1479,311,8377,16884,51710,14268,0,12749,1519,8688,14268,95.18463
東京都,あきる野市,79292,26099,18880,3186,15694,23385,0,21172,1556,657,10928,22728,67342,10778,0,9652,1126,11585,10778,84.92912
東京都,西東京市,207388,59401,37132,8778,28354,69072,0,61799,6159,1114,41783,67958,167697,28267,0,18878,9389,42897,28267,80.86148
東京都,瑞穂町,31765,9696,7658,1381,6277,9385,0,7572,1481,332,5026,9053,35317,12605,0,10036,2569,5358,12605,111.18212
東京都,日の出町,16958,7131,3867,578,3289,4447,0,4114,251,82,1513,4365,17760,5167,0,4848,319,1595,5167,104.72933
東京都,檜原村,2003,896,621,136,485,392,0,369,12,11,94,381,2133,511,0,414,97,105,511,106.49026
東京都,奥多摩町,4750,2350,1468,209,1259,852,0,787,61,4,80,848,4925,1023,0,873,150,84,1023,103.68421
東京都,大島町,7102,2566,4405,601,3804,45,0,32,11,2,86,43,7276,217,0,121,96,88,217,102.45001
東京都,利島村,327,56,260,53,207,6,0,5,1,0,5,6,351,30,0,17,13,5,30,107.33945
東京都,新島村,2441,807,1601,269,1332,19,0,11,7,1,14,18,2451,28,0,11,17,15,28,100.40967
東京都,神津島村,1855,559,1265,196,1069,19,0,11,4,4,12,15,1857,17,0,7,10,16,17,100.10782
東京都,三宅村,2273,858,1377,189,1188,12,0,8,3,1,26,11,2345,83,0,35,48,27,83,103.16762
東京都,御蔵島村,323,79,242,33,209,1,0,0,0,1,1,0,330,7,0,1,6,2,7,102.16718
東京都,八丈町,7042,2385,4123,723,3400,31,0,20,7,4,503,27,7133,118,0,45,73,507,118,101.29225
東京都,青ヶ島村,169,27,140,23,117,1,0,0,1,0,1,1,205,37,0,19,18,1,37,121.30178
東京都,小笠原村,2929,529,2370,230,2140,8,0,6,2,0,22,8,3021,100,0,29,71,22,100,103.141
神奈川県,神奈川県,9237337,2755045,2167294,353110,1814184,2767556,641185,992099,1085928,48344,1547442,1085928,8468946,1950821,641185,992099,317537,1595786,317537,91.68168
神奈川県,横浜市,3777491,1110660,775260,140195,635065,1235543,522657,220346,472718,19822,656028,693064,3495975,934205,522657,279607,131941,675850,411548,92.54754
神奈川県,横浜市鶴見区,297437,74218,64676,11186,53490,93964,22861,23820,45663,1620,64579,92344,266213,61120,29317,21009,10794,66199,61120,89.50231
神奈川県,横浜市神奈川区,247267,62722,46347,9764,36583,85209,38716,11092,34243,1158,52989,84051,244746,81530,45657,23313,12560,54147,81530,98.98045
神奈川県,横浜市西区,104935,26039,21162,5039,16123,36802,15580,4994,15803,425,20932,36377,199589,131031,70893,37848,22290,21357,131031,190.20251
神奈川県,横浜市中区,151388,39138,33298,6105,27193,36694,15309,4639,16083,663,42258,36031,242204,126847,78399,32961,15487,42921,126847,159.9889
神奈川県,横浜市南区,198157,55698,32743,6784,25959,64498,37148,8360,17757,1233,45218,63265,160600,25708,19047,5271,1390,46451,25708,81.04685
神奈川県,横浜市保土ケ谷区,207811,61686,37262,7250,30012,69400,36448,9701,22321,930,39463,68470,174848,35507,23471,8030,4006,40393,35507,84.13799
神奈川県,横浜市磯子区,166731,51799,30943,5059,25884,57496,33169,8281,14948,1098,26493,56398,139664,29331,19214,7405,2712,27591,29331,83.76607
神奈川県,横浜市金沢区,198939,65692,49363,6014,43349,56538,24006,14585,17048,899,27346,55639,193074,49774,25790,20406,3578,28245,49774,97.05186
神奈川県,横浜市港北区,358530,91170,74712,16456,58256,122773,38488,16525,66185,1575,69875,121198,330958,93626,47947,24796,20883,71450,93626,92.30971
神奈川県,横浜市戸塚区,283709,91360,63875,10034,53841,92370,37992,20002,33063,1313,36104,91057,245012,52360,27908,19031,5421,37417,52360,86.36032
神奈川県,横浜市港南区,215248,70198,39286,6523,32763,71192,38735,11581,19489,1387,34572,69805,174862,29419,20499,7355,1565,35959,29419,81.23746
神奈川県,横浜市旭区,245174,82753,49258,7531,41727,76107,39580,14094,20830,1603,37056,74504,200238,29568,19156,8584,1828,38659,29568,81.67179
神奈川県,横浜市緑区,183082,55821,37650,6445,31205,64514,30867,10112,22605,930,25097,63584,150048,30550,16095,8466,5989,26027,30550,81.95672
神奈川県,横浜市瀬谷区,122623,40158,23823,3767,20056,38889,17864,11310,8835,880,19753,38009,102517,17903,9518,7260,1125,20633,17903,83.6034
神奈川県,横浜市栄区,120194,41868,20314,3728,16586,39816,18269,10742,10076,729,18196,39087,99497,18390,9755,7397,1238,18925,18390,82.78034
神奈川県,横浜市泉区,152378,52941,30388,5290,25098,51533,25462,12670,12608,793,17516,50740,119956,18318,11172,6312,834,18309,18318,78.72265
神奈川県,横浜市青葉区,310756,90435,64669,13979,50690,107807,24190,17750,64278,1589,47845,106218,248048,43510,14481,17621,11408,49434,43510,79.82082
神奈川県,横浜市都筑区,213132,56964,55491,9241,46250,69941,27973,10088,30883,997,30736,68944,203901,59713,34338,16542,8833,31733,59713,95.66888
神奈川県,川崎市,1538262,391793,314173,68479,245694,525570,88152,99691,328708,9019,306726,428399,1342397,320686,88152,133471,99063,315745,232534,87.26712
神奈川県,川崎市川崎区,232965,55331,63101,8402,54699,55778,5614,14619,34104,1441,58755,54337,270642,92014,19251,48487,24276,60196,92014,116.17282
神奈川県,川崎市幸区,171119,48790,34389,7435,26954,61867,13484,14121,33066,1196,26073,60671,163160,52712,10928,23893,17891,27269,52712,95.34885
神奈川県,川崎市中原区,263683,60377,52973,14197,38776,102172,14762,19478,66272,1660,48161,100512,219767,56596,17842,21810,16944,49821,56596,83.34515
神奈川県,川崎市高津区,234328,58003,44476,10984,33492,82776,16523,12828,52175,1250,49073,81526,192337,39535,16395,12334,10806,50323,39535,82.08025
神奈川県,川崎市多摩区,221734,54088,41544,9819,31725,78471,15352,9755,52075,1289,47631,77182,175337,30785,9532,8429,12824,48920,30785,79.07538
神奈川県,川崎市宮前区,233728,61863,43817,10084,33733,83382,14796,17289,49908,1389,44666,81993,174215,22480,8493,9178,4809,46055,22480,74.5375
神奈川県,川崎市麻生区,180705,53341,33873,7558,26315,61124,7621,11601,41108,794,32367,60330,146939,26564,5711,9340,11513,33161,26564,81.3143
神奈川県,相模原市,725493,213417,186975,24326,162649,194059,30376,70898,88915,3870,131042,159813,645219,109915,30376,44166,35373,134912,79539,88.93525
神奈川県,相模原市緑区,170207,51970,47647,6186,41461,42596,9359,8977,23223,1037,27994,41559,153256,24608,8573,5762,10273,29031,24608,90.04095
神奈川県,相模原市中央区,273875,78112,76641,8503,68138,66909,13382,22641,29595,1291,52213,65618,253174,44917,13567,16410,14940,53504,44917,92.44144
